"","logFC","logCPM","LR","PValue","FDR"
"Gm11473",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm13992",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Rpl23a-ps4",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm13740",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm14211",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm43761",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm35202",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"3110099E03Rik",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"1700108N11Rik",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm10829",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm13504",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm13518",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm14240",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm13726",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Mir7005",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm13351",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Tmem239",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm55494",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Snora35",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm5386",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Rpl7l1-ps1",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"P2ry4",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Adad1",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Scp2-ps1",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm37526",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm29561",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm43707",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm5842",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm6135",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm31940",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm38244",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Sprr2i",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Sprr1b",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Hormad1",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm10685",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm12869",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm11232",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Mir7015",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm56097",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Tfap2e",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm11910",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm11936",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm11784",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm12527",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm12918",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Or13c7d",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm45579",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm11852",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Ifne",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm55834",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm40263",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm30835",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm8458",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm18345",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm42834",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Speer4e",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm17019",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm42453",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm8991",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm5717",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Csn1s2b",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
"Gm17824",0.897585794587735,-3.82100287174495,1.22178307196482,0.26901100708709,0.694912227504737
